zone,time_Myr,D,median_A,SF,NSF,ND,I_SF,I_NSF,A_det,A_SF
outer,505.0,0.0023625178836047603,0.0029742265833466626,6.71851974498594e-07,9.084676506621037e-07,0.9999984196803748,0.10354142435817212,0.0842238954007751,0.07763748211639523,0.08763748211639524
outer,507.5,0.0023457028809379765,0.002912904518971414,5.774737353858583e-07,7.874438376909154e-07,0.9999986350824269,0.10346111688141678,0.08421987807226114,0.07765429711906202,0.08765429711906202
outer,510.0,0.0023290075574984473,0.0028528467817998514,4.95926029353555e-07,6.819356584975012e-07,0.9999988221383121,0.10338171285124566,0.08421586328798145,0.07767099244250156,0.08767099244250155
outer,512.5,0.002312431061480334,0.0027940273041629476,4.25527376557433e-07,5.900393105218171e-07,0.9999989844333129,0.10330319780792,0.0842118510270918,0.07768756893851966,0.08768756893851966
outer,515.0,0.002295972547140448,0.0027364205558501505,3.6480766363311545e-07,5.100729256746206e-07,0.9999991251194107,0.10322555746226364,0.08420784130188128,0.07770402745285955,0.08770402745285955
outer,517.5,0.0022796311747551,0.002680001533028166,3.1248282716944686e-07,4.4055224579508945e-07,0.999999246964927,0.10314877792086076,0.08420383411134637,0.0777203688252449,0.0877203688252449
outer,520.0,0.0022634061105772565,0.002624745747388194,2.674324013351992e-07,3.8016876502400265e-07,0.9999993523988336,0.10307284552708242,0.08419982944316158,0.07773659388942275,0.08773659388942275
outer,522.5,0.002247296526794001,0.0025706292155169438,2.2867962556905042e-07,3.2777011393925193e-07,0.9999994435502605,0.10299774692601944,0.08419582729071194,0.077752703473206,0.08775270347320599
outer,525.0,0.0022313016014842983,0.0025176284484868,1.9537384132739533e-07,2.823424777309569e-07,0.9999995222836809,0.10292346893682429,0.08419182765769398,0.0777686983985157,0.0877686983985157
outer,527.5,0.0022154205185770616,0.0024657204416605885,1.6677493053229853e-07,2.4299485712475644e-07,0.9999995902302123,0.10284999878567685,0.08418783051663055,0.07778457948142294,0.08778457948142293
outer,530.0,0.002199652467809513,0.0024148826647065746,1.422395757844086e-07,2.0894499574986014e-07,0.9999996488154285,0.10277732391713612,0.08418383588840475,0.07780034753219049,0.08780034753219049
outer,532.5,0.002183996644685847,0.0023650930518193235,1.212091411684213e-07,1.795068138576994e-07,0.999999699284045,0.10270543190946857,0.08417984376729082,0.07781600335531416,0.08781600335531414
outer,535.0,0.002168452250436181,0.0023163299921421694,1.0319899435007329e-07,1.5407919995436004e-07,0.9999997427218057,0.10263431061809633,0.08417585416957929,0.07783154774956381,0.08783154774956381
outer,537.5,0.0021530184919758034,0.002268572320387171,8.778910920437255e-08,1.3213602645389955e-07,0.9999997800748643,0.1025639482967176,0.08417186702139676,0.0778469815080242,0.0878469815080242
outer,540.0,0.002137694581864711,0.0022217993076484614,7.46158047570944e-08,1.1321726545165944e-07,0.9999998121669298,0.10249433328570266,0.08416788237447675,0.0778623054181353,0.08786230541813529
outer,542.5,0.0021224797382674303,0.00217599065240499,6.336448998833788e-08,9.692109415038175e-08,0.9999998397144159,0.10242545420324797,0.08416390024659472,0.07787752026173257,0.08787752026173257
outer,545.0,0.0021073731849131313,0.0021311264717087863,5.3763299701081735e-08,8.289688713247756e-08,0.9999998633398132,0.10235729985920125,0.08415992055687743,0.07789262681508687,0.08789262681508686
outer,547.5,0.0020923741510560185,0.0020871872925549008,4.557751775990937e-08,7.083900310789204e-08,0.9999998835834791,0.10228985916483706,0.08415594346514416,0.07790762584894398,0.08790762584894397
outer,550.0,0.0020774818714360084,0.002044154043429265,3.8604695329347294e-08,6.04812838700397e-08,0.9999999009140208,0.10222312166448232,0.08415196868810011,0.07792251812856399,0.08792251812856398
outer,552.5,0.0020626955862396864,0.002002008046030827,3.2670382954513855e-08,5.159218718908676e-08,0.9999999157374299,0.1021570765959166,0.08414799654939709,0.07793730441376032,0.08793730441376031
outer,555.0,0.002048014541061539,0.0019607310071643657,2.7624401988113334e-08,4.397048869453357e-08,0.9999999284051093,0.10209171362877209,0.08414402682778943,0.07795198545893846,0.08795198545893845
outer,557.5,0.002033437986865464,0.0019203050108004367,2.33375917479961e-08,3.744148768802802e-08,0.9999999392209206,0.1020270228042653,0.08414005936787324,0.07796656201313454,0.08796656201313453
outer,560.0,0.002018965179946554,0.0018807125102990414,1.9698974451642925e-08,3.185366326263761e-08,0.9999999484473623,0.10196299378085341,0.08413609464259963,0.07798103482005345,0.08798103482005344
outer,562.5,0.0020045953818931548,0.0018419363207936282,1.6613286413225126e-08,2.707573110161121e-08,0.9999999563109825,0.101899616909572,0.08413213252869073,0.07799540461810685,0.08799540461810684
outer,565.0,0.0019903278595491862,0.0018039596117321026,1.3998831205341844e-08,2.2994054438285616e-08,0.9999999630071144,0.10183688268147664,0.08412817280028355,0.07800967214045082,0.08800967214045081
outer,567.5,0.001976161884976741,0.0017667658995716429,1.1785614262294075e-08,1.951037009728651e-08,0.9999999687040156,0.10177478210588797,0.0841242153597083,0.07802383811502327,0.08802383811502326
outer,570.0,0.0019620967354189397,0.001730339040624127,9.91372406389246e-09,1.6539793423753224e-08,0.9999999735464825,0.10171330537462778,0.08412026067143509,0.07803790326458106,0.08803790326458105
outer,572.5,0.0019481316932630614,0.0016946632240490635,8.331928258442645e-09,1.400907023718645e-08,0.9999999776590015,0.10165244404144243,0.0841163079292994,0.07805186830673694,0.08805186830673693
outer,575.0,0.0019342660460039255,0.0016597229649910027,6.996458301600228e-09,1.1855045611852688e-08,0.9999999811484961,0.10159218794738625,0.08411235828994702,0.07806573395399607,0.08806573395399607
outer,577.5,0.0019204990862075413,0.0016255030978584422,5.86995729801032e-09,1.0023326280084177e-08,0.9999999841067164,0.10153252993879038,0.08410841087837173,0.07807950091379245,0.08807950091379245
outer,580.0,0.0019068301114750145,0.00159198876974129,4.92057139478419e-09,8.46711112334475e-09,0.9999999866123175,0.10147346103102775,0.08410446574392287,0.078093169888525,0.08809316988852499
outer,582.5,0.0018932584244067106,0.0015591654339640612,4.121164742798555e-09,7.146171543404023e-09,0.9999999887326637,0.10141497286070245,0.08410052276452701,0.07810674157559329,0.08810674157559328
outer,585.0,0.0018797833325666711,0.0015270188437719924,3.4486427047397683e-09,6.025962506761573e-09,0.9999999905253948,0.10135705586943176,0.08409658318870859,0.07812021666743334,0.08812021666743333
outer,587.5,0.0018664041484472878,0.0014955350461473226,2.8833685439266787e-09,5.076849163287989e-09,0.9999999920397823,0.1012997020644501,0.08409264584983035,0.07813359585155272,0.08813359585155271
outer,590.0,0.0018531201894342233,0.0014647003757530808,2.408661492481201e-09,4.2734337180050375e-09,0.9999999933179048,0.10124290593950909,0.08408871096319666,0.07814687981056578,0.08814687981056578
outer,592.5,0.0018399307777715855,0.0014345014490017398,2.010365318660945e-09,3.5939712317301087e-09,0.9999999943956634,0.10118665990555131,0.08408477735336578,0.07816006922222841,0.08816006922222841
outer,595.0,0.0018268352405273467,0.0014049251582461493,1.6764776233912926e-09,3.019862360176262e-09,0.99999999530366,0.1011309517248624,0.08408084766530144,0.07817316475947265,0.08817316475947265
outer,597.5,0.0018138329095590106,0.0013759586660902507,1.3968315393242392e-09,2.5352142607459882e-09,0.9999999960679542,0.10107577684369141,0.0840769200101712,0.07818616709044099,0.08818616709044098
outer,600.0,0.001800923121479524,0.0013475893998170934,1.1628232821081497e-09,2.1264598970560655e-09,0.9999999967107168,0.10102113331529367,0.08407299234056073,0.07819907687852047,0.08819907687852047
