time_Myr,case1_gas_ratio,case1_SFR_ratio,case2_gas_ratio,case2_SFR_ratio,case3_gas_ratio,case3_SFR_ratio
12.5,0.9962640274095692,1.9925280548191384,0.971712167158463,1.943424334316926,0.9509640069530396,1.0460604076483437
13.0,0.9961151705309945,1.992230341061989,0.9705996646244814,1.9411993292489629,0.9490572347037354,1.043962958174109
13.5,0.9959663583027856,1.9919327166055711,0.9694886074041369,1.9389772148082738,0.9471545861508387,1.0418700447659226
14.0,0.9958175907115492,1.9916351814230984,0.9683789936197418,1.9367579872394836,0.9452560523762045,1.039781657613825
14.5,0.9956688677438963,1.9913377354877926,0.9672708213960493,1.9345416427920985,0.9433616244809738,1.0376977869290713
15.0,0.9955201893864418,1.9910403787728836,0.9661640888602474,1.9323281777204948,0.941471293585534,1.0356184229440875
15.5,0.9953715556258047,1.9907431112516094,0.9650587941419584,1.9301175882839168,0.9395850508294751,1.0335435559124226
16.0,0.9952229664486081,1.9904459328972162,0.9639549353732335,1.927909870746467,0.9377028873715494,1.0314731761087044
16.5,0.9950744218414787,1.9901488436829573,0.9628525106885515,1.925705021377103,0.9358247943896298,1.0294072738285929
17.0,0.9949259217910474,1.9898518435820949,0.9617515182248142,1.9235030364496284,0.9339507630806687,1.0273458393887356
17.5,0.9947774662839497,1.9895549325678994,0.9606519561213442,1.9213039122426885,0.9320807846606562,1.0252888631267218
18.0,0.9946290553068241,1.9892581106136482,0.9595538225198812,1.9191076450397624,0.9302148503645792,1.0232363354010372
18.5,0.9944806888463138,1.9889613776926276,0.9584571155645794,1.9169142311291587,0.9283529514463803,1.0211882465910185
19.0,0.994332366889066,1.988664733778132,0.9573618334020033,1.9147236668040066,0.9264950791789172,1.019144587096809
19.5,0.9941840894217314,1.9883681788434628,0.956267974181126,1.912535948362252,0.9246412248539209,1.017105347339313
20.0,0.9940358564309653,1.9880717128619305,0.9551755360533254,1.9103510721066508,0.9227913797819559,1.0150705177601516
20.5,0.9938876679034265,1.987775335806853,0.9540845171723804,1.9081690343447608,0.9209455352923785,1.0130400888216164
21.0,0.9937395238257782,1.9874790476515565,0.9529949156944693,1.9059898313889385,0.9191036827332971,1.011014051006627
21.5,0.9935914241846874,1.9871828483693748,0.9519067297781647,1.9038134595563294,0.9172658134715309,1.008992394818684
22.0,0.9934433689668252,1.9868867379336503,0.9508199575844329,1.9016399151688659,0.9154319188925697,1.0069751107818268
22.5,0.9932953581588664,1.9865907163177328,0.949734597276628,1.899469194553256,0.9136019904005338,1.0049621894405874
23.0,0.9931473917474901,1.9862947834949802,0.9486506470204914,1.8973012940409828,0.9117760194181331,1.0029536213599466
23.5,0.9929994697193796,1.9859989394387592,0.9475681049841462,1.8951362099682925,0.9099539973866275,1.0009493971252903
24.0,0.9928515920612215,1.985703184122443,0.9464869693380968,1.8929739386761937,0.9081359157657865,0.9989495073423652
24.5,0.9927037587597072,1.9854075175194144,0.9454072382552232,1.8908144765104464,0.906321766033849,0.9969539426372339
25.0,0.9925559698015314,1.9851119396030628,0.9443289099107799,1.8886578198215598,0.9045115396874837,0.9949626936562321
25.5,0.9924082251733932,1.9848164503467864,0.9432519824823917,1.8865039649647835,0.9027052282417493,0.9929757510659243
26.0,0.9922605248619956,1.9845210497239911,0.9421764541500508,1.8843529083001016,0.9009028232300542,0.9909931055530597
26.5,0.9921128688540457,1.9842257377080914,0.9411023230961142,1.8822046461922284,0.8991043162041172,0.989014747824529
27.0,0.9919652571362542,1.9839305142725083,0.9400295875053002,1.8800591750106004,0.8973096987339281,0.987040668607321
27.5,0.9918176896953361,1.9836353793906722,0.9389582455646854,1.8779164911293709,0.8955189624077075,0.9850708586484783
28.0,0.9916701665180105,1.983340333036021,0.9378882954637016,1.8757765909274031,0.8937320988318682,0.9831053087150551
28.5,0.9915226875910004,1.9830453751820007,0.9368197353941328,1.8736394707882655,0.8919490996309754,0.981144009594073
