stage,variable,center,metric,value,lo,hi,n_support,zero_draw_fraction,nonfinite_draw_fraction
post-peak,radius_re,0.375,T,0.006269189960355272,0.0032135588142439917,0.009076338228578618,13,0.0,0.0
post-peak,radius_re,0.375,F_SF,0.24813604618622526,0.15087731029006515,0.34080186421532077,13,0.0,0.0
post-peak,radius_re,0.375,F_NSF,0.593339095433192,0.5125414475040196,0.67858400330789,13,0.0,0.0
post-peak,radius_re,0.375,I_NSF,1.6298069511603968e+39,1.0623986162549527e+39,2.192874756180097e+39,13,0.0,0.0
post-peak,radius_re,0.375,J_NSF,1.117917253981309e+39,5.880954412130387e+38,1.6703695744207704e+39,13,0.0,0.0
post-peak,radius_re,0.375,HA6562,1.6379086738118448e+39,1.0899242148069177e+39,2.1813349075483625e+39,13,0.0,0.0
post-peak,radius_re,0.375,HB4861,5.740478291706078e+38,3.827523313927738e+38,7.637953084128026e+38,13,0.0,0.0
post-peak,radius_re,0.375,OIII5006,6.844785163523959e+38,3.821224942725196e+38,9.701671470503643e+38,13,0.0,0.0
post-peak,radius_re,0.375,NII6583,1.3342852621039188e+39,7.698617990558485e+38,1.8792535022177615e+39,13,0.0,0.0
post-peak,radius_re,0.375,SII_SUM,9.318166905431638e+38,5.828272392996158e+38,1.2786997841453216e+39,13,0.0,0.0
post-peak,radius_re,0.375,F_ND,0.15852485838058275,0.1030405773610356,0.21446325973474928,13,0.0,0.0
post-peak,radius_re,0.625,O,0.24427930115928773,0.15356270949612602,0.3323626862230639,13,0.0,0.0
post-peak,radius_re,0.625,I,0.02419209873330766,0.020436693761042447,0.028173419210511568,10,0.0,0.0
post-peak,radius_re,0.625,T,0.005909628972148885,0.003592254934398961,0.0081345225088538,13,0.0,0.0
post-peak,radius_re,0.625,F_SF,0.24427930115928773,0.15356270949612602,0.3323626862230639,13,0.0,0.0
post-peak,radius_re,0.625,F_NSF,0.45347298729656454,0.3737532315490998,0.5315341678368131,13,0.0,0.0
post-peak,radius_re,0.625,I_NSF,8.049698179898245e+38,5.525061075952329e+38,1.0501939111429752e+39,13,0.0,0.0
post-peak,radius_re,0.625,J_NSF,4.924820144410163e+38,2.8102883758617137e+38,6.999361933393752e+38,13,0.0,0.0
post-peak,radius_re,0.625,HA6562,8.62977465056569e+38,6.127684108913567e+38,1.1019017179263192e+39,13,0.0,0.0
post-peak,radius_re,0.625,HB4861,3.0266472707803893e+38,2.1536094207897772e+38,3.861735063702004e+38,13,0.0,0.0
post-peak,radius_re,0.625,OIII5006,3.361476599177338e+38,2.1839186639952586e+38,4.547967749458961e+38,13,0.0,0.0
post-peak,radius_re,0.625,NII6583,6.523419591090925e+38,4.327708712512335e+38,8.681230002441401e+38,13,0.0,0.0
post-peak,radius_re,0.625,SII_SUM,4.6986820241906e+38,3.1681708769274606e+38,6.201772453304571e+38,13,0.0,0.0
post-peak,radius_re,0.625,F_ND,0.30224771154414765,0.2225265318415495,0.3857353922364557,13,0.0,0.0
post-peak,radius_re,0.875,O,0.1457540977703396,0.10312776037332251,0.18732138178882615,13,0.0,0.0
post-peak,radius_re,0.875,I,0.0199549553266979,0.0144649003439845,0.025821238311673326,9,0.0,0.0
post-peak,radius_re,0.875,T,0.0029085165096902846,0.0018524318747388155,0.0039573041073935385,13,0.0,0.0
post-peak,radius_re,0.875,F_SF,0.1457540977703396,0.10312776037332251,0.18732138178882615,13,0.0,0.0
post-peak,radius_re,0.875,F_NSF,0.4168141535341792,0.3437042112066366,0.4890358639639485,13,0.0,0.0
post-peak,radius_re,0.875,I_NSF,4.1282092350471895e+38,2.6636146541709445e+38,5.561678891809851e+38,13,0.0,0.0
post-peak,radius_re,0.875,J_NSF,2.6898494255562416e+38,1.5578800751893312e+38,3.793405063674714e+38,13,0.0,0.0
post-peak,radius_re,0.875,HA6562,4.6492489228675775e+38,3.181994112305158e+38,6.0793116351119956e+38,13,0.0,0.0
post-peak,radius_re,0.875,HB4861,1.6329425924031583e+38,1.1215941074116536e+38,2.1319908538294745e+38,13,0.0,0.0
post-peak,radius_re,0.875,OIII5006,1.7919216226620732e+38,1.2260915982679417e+38,2.3767670088979713e+38,13,0.0,0.0
post-peak,radius_re,0.875,NII6583,3.4864767178123624e+38,2.3455803899765017e+38,4.660968488986186e+38,13,0.0,0.0
post-peak,radius_re,0.875,SII_SUM,2.505380685026317e+38,1.7227876831631226e+38,3.2588176023798007e+38,13,0.0,0.0
post-peak,radius_re,0.875,F_ND,0.4374317486954811,0.354429715247189,0.5222095556435951,13,0.0,0.0
post-peak,radius_re,1.125,O,0.07019844247771569,0.0411323581156688,0.10005742692684089,13,0.0,0.0
post-peak,radius_re,1.125,I,0.009055437088007582,0.005464222451219941,0.01444598737109324,8,0.0,0.0
post-peak,radius_re,1.125,T,0.0006356775795330735,0.0003631067939846958,0.0009045060915056921,13,0.0,0.0
post-peak,radius_re,1.125,F_SF,0.07019844247771569,0.0411323581156688,0.10005742692684089,13,0.0,0.0
post-peak,radius_re,1.125,F_NSF,0.29763061795442286,0.21207764439632806,0.3832510033840371,13,0.0,0.0
post-peak,radius_re,1.125,I_NSF,2.649488290191345e+38,1.6483151629959442e+38,3.647327616624019e+38,13,0.0,0.0
post-peak,radius_re,1.125,J_NSF,1.7577535986142345e+38,9.153433918236275e+37,2.6087683963919234e+38,13,0.0,0.0
post-peak,radius_re,1.125,HA6562,3.635365958736159e+38,2.518492551149476e+38,4.746681841964545e+38,12,0.0,0.0
post-peak,radius_re,1.125,HB4861,1.2769974376356041e+38,8.873105698324237e+37,1.6650162545314423e+38,12,0.0,0.0
post-peak,radius_re,1.125,OIII5006,1.373015082914224e+38,1.0610322242075312e+38,1.6855732119163748e+38,12,0.0,0.0
post-peak,radius_re,1.125,NII6583,2.5205846079895137e+38,1.804630713761198e+38,3.2324649972988448e+38,12,0.0,0.0
post-peak,radius_re,1.125,SII_SUM,1.8259090501511146e+38,1.3106295491602604e+38,2.3367263870277636e+38,12,0.0,0.0
post-peak,radius_re,1.125,F_ND,0.6321709395678614,0.5405121257096794,0.7221144220654182,13,0.0,0.0
post-peak,radius_re,1.375,O,0.045626816144197675,0.028172515267325317,0.06334241644673148,13,0.0,0.0
post-peak,radius_re,1.375,I,0.016451058036236813,0.006601816334279982,0.026870731556226594,7,0.0,0.0
post-peak,radius_re,1.375,T,0.0007506094003969027,0.00027370923128971044,0.001201947235433123,13,0.0,0.0
post-peak,radius_re,1.375,F_SF,0.045626816144197675,0.028172515267325317,0.06334241644673148,13,0.0,0.0
post-peak,radius_re,1.375,F_NSF,0.20131567608901102,0.11580270733601106,0.2858350245255639,13,0.0,0.0
post-peak,radius_re,1.375,I_NSF,1.7828488530824314e+38,1.1117148051331263e+38,2.475720059715812e+38,12,0.0,0.0
post-peak,radius_re,1.375,J_NSF,9.59110288312825e+37,4.1400620505968975e+37,1.51546460260932e+38,13,0.0,0.0
post-peak,radius_re,1.375,HA6562,2.877984930290634e+38,1.9718104370098296e+38,3.7704823168527124e+38,8,0.0,0.0
post-peak,radius_re,1.375,HB4861,1.0101178631787322e+38,6.93927434645802e+37,1.321593004306047e+38,8,0.0,0.0
post-peak,radius_re,1.375,OIII5006,1.2997632027885827e+38,8.550945143576206e+37,1.735332414956802e+38,8,0.0,0.0
post-peak,radius_re,1.375,NII6583,2.0456190493663437e+38,1.3984106227668876e+38,2.6945042556507442e+38,8,0.0,0.0
post-peak,radius_re,1.375,SII_SUM,1.552506802748138e+38,1.026140797701799e+38,2.0522516325228758e+38,8,0.0,0.0
post-peak,radius_re,1.375,F_ND,0.7530575077667913,0.661502669581157,0.8451325187624915,13,0.0,0.0
post-peak,radius_re,1.625,O,0.026828953283394064,0.016564382028122358,0.03724974405017774,12,0.0021,0.0
post-peak,radius_re,1.625,I,0.01456990951994452,0.007619680212151574,0.02043961541331617,5,0.0,0.0021
post-peak,radius_re,1.625,T,0.00039089542185386997,0.00017346451068643335,0.0006148723481756367,12,0.0021,0.0
post-peak,radius_re,1.625,F_SF,0.026828953283394064,0.016564382028122358,0.03724974405017774,12,0.0021,0.0
post-peak,radius_re,1.625,F_NSF,0.18379276318766782,0.09996275083179201,0.267494699377143,12,0.0,0.0
post-peak,radius_re,1.625,I_NSF,1.5115869969280995e+38,1.0109385802044924e+38,1.9994526351927274e+38,8,0.0,0.0
post-peak,radius_re,1.625,J_NSF,5.367881758856205e+37,2.300698800192265e+37,8.529100127665135e+37,12,0.0,0.0
post-peak,radius_re,1.625,HA6562,2.5776872286058207e+38,2.0572299495425793e+38,3.0910060781367487e+38,5,0.0,0.0021
post-peak,radius_re,1.625,HB4861,9.031086170802957e+37,7.203768384112512e+37,1.0833593580586449e+38,5,0.0,0.0021
post-peak,radius_re,1.625,OIII5006,1.5887323157636452e+38,1.0126792642008804e+38,2.1464780439797713e+38,5,0.0,0.0021
post-peak,radius_re,1.625,NII6583,1.9805143104588277e+38,1.565599923956126e+38,2.3760482938449268e+38,5,0.0,0.0021
post-peak,radius_re,1.625,SII_SUM,1.3966944760928808e+38,9.765962530872999e+37,1.801797989330512e+38,5,0.0,0.0021
post-peak,radius_re,1.625,F_ND,0.7893782835289381,0.6965317303333781,0.8821855574302765,12,0.0,0.0
post-peak,radius_re,1.875,O,0.01634226330317208,0.007672557203796694,0.025797443107600904,10,0.0021,0.0
post-peak,radius_re,1.875,I,0.006086834994010986,0.004333120586501829,0.00814867754150925,5,0.0,0.0021
post-peak,radius_re,1.875,T,9.947266015508938e-05,3.94128173128375e-05,0.00015924337958394286,10,0.0021,0.0
post-peak,radius_re,1.875,F_SF,0.01634226330317208,0.007672557203796694,0.025797443107600904,10,0.0021,0.0
post-peak,radius_re,1.875,F_NSF,0.18272824409333105,0.09504106771743322,0.2722934090299244,10,0.0,0.0
post-peak,radius_re,1.875,I_NSF,1.104717133154166e+38,7.917970387524793e+37,1.4217100590303604e+38,6,0.0,0.0003
post-peak,radius_re,1.875,J_NSF,3.1758464167310946e+37,1.3059013425808322e+37,4.974821185978821e+37,10,0.0,0.0
post-peak,radius_re,1.875,HA6562,1.881718801075564e+38,1.694096532669939e+38,2.046425759596228e+38,4,0.0,0.0105
post-peak,radius_re,1.875,HB4861,6.607420673167591e+37,5.9678401205204475e+37,7.174388193130847e+37,4,0.0,0.0105
post-peak,radius_re,1.875,OIII5006,1.0989325652707721e+38,7.729077433346876e+37,1.4073079821970117e+38,4,0.0,0.0105
post-peak,radius_re,1.875,NII6583,1.56745360853426e+38,1.3906753031429728e+38,1.7408666085092854e+38,4,0.0,0.0105
post-peak,radius_re,1.875,SII_SUM,1.108579734833492e+38,8.59579274451571e+37,1.349721277816843e+38,4,0.0,0.0105
post-peak,radius_re,1.875,F_ND,0.8009294926034969,0.7048745198323707,0.8945047845863474,10,0.0,0.0
post-peak,radius_re,2.125,O,0.005653654000942343,0.0013911560502202142,0.009916151951664471,7,0.0345,0.0
post-peak,radius_re,2.125,I,0.0048144648506269275,0.0020122971445209682,0.01521097744124519,3,0.0,0.0345
post-peak,radius_re,2.125,T,2.7219318465143204e-05,9.195492199628915e-06,4.247328583276388e-05,7,0.0345,0.0
post-peak,radius_re,2.125,F_SF,0.005653654000942343,0.0013911560502202142,0.009916151951664471,7,0.0345,0.0
post-peak,radius_re,2.125,F_NSF,0.1873714892093788,0.09104524750556077,0.2943147450732238,7,0.0089,0.0
post-peak,radius_re,2.125,I_NSF,1.0654352169720538e+38,7.650577805243344e+37,1.3839603436254417e+38,4,0.0,0.0089
post-peak,radius_re,2.125,J_NSF,2.342285585455471e+37,9.699966118622793e+36,3.7051699619677122e+37,7,0.0089,0.0
post-peak,radius_re,2.125,HA6562,2.1521177581881548e+38,1.403114622386343e+38,2.761494962757959e+38,3,0.0,0.0345
post-peak,radius_re,2.125,HB4861,7.576862827543432e+37,4.983958524895964e+37,9.688705978823474e+37,3,0.0,0.0345
post-peak,radius_re,2.125,OIII5006,7.2889115078368475e+37,6.289447941056701e+37,8.525199000714678e+37,3,0.0,0.0345
post-peak,radius_re,2.125,NII6583,1.5031004786286874e+38,1.2473884247336723e+38,1.747972694223217e+38,3,0.0,0.0345
post-peak,radius_re,2.125,SII_SUM,9.924179967775888e+37,8.163351367075538e+37,1.1829924586856884e+38,3,0.0,0.0345
post-peak,radius_re,2.125,F_ND,0.8069748567896788,0.7013412710780452,0.9045811883561748,7,0.0,0.0
post-peak,radius_re,2.375,O,0.01199516324062876,0.0,0.02399032648125752,5,0.348,0.0019
post-peak,radius_re,2.375,I,0.0010345876174964747,0.0010345876174964747,0.0010345876174964747,1,0.0,0.3499
post-peak,radius_re,2.375,T,1.2410047358603402e-05,0.0,2.4820094717206805e-05,5,0.348,0.0019
post-peak,radius_re,2.375,F_SF,0.01199516324062876,0.0,0.02399032648125752,5,0.348,0.0019
post-peak,radius_re,2.375,F_NSF,0.16205701304046516,0.07961919567372393,0.24860643756756176,5,0.007,0.0019
post-peak,radius_re,2.375,I_NSF,7.660331194003667e+37,5.60599371935622e+37,9.473070221660236e+37,4,0.0,0.0089
post-peak,radius_re,2.375,J_NSF,1.3642397267076304e+37,4.593982380008546e+36,2.2401939205462537e+37,5,0.007,0.0019
post-peak,radius_re,2.375,HA6562,1.0335165283300094e+38,6.088539083465377e+37,1.4581791483134811e+38,2,0.0,0.1152
post-peak,radius_re,2.375,HB4861,3.6917123478372913e+37,2.2566852097462875e+37,5.126739485928295e+37,2,0.0,0.1152
post-peak,radius_re,2.375,OIII5006,5.307751395878677e+37,3.605360061013883e+37,7.010142730743471e+37,2,0.0,0.1152
post-peak,radius_re,2.375,NII6583,9.83269217427523e+37,7.362999304788758e+37,1.2302385043761702e+38,2,0.0,0.1152
post-peak,radius_re,2.375,SII_SUM,7.709257294678274e+37,4.577664313572653e+37,1.0840850275783897e+38,2,0.0,0.1152
post-peak,radius_re,2.375,F_ND,0.8259478237189061,0.7452598173435574,0.9056077562993569,5,0.0,0.0019
